date,portfolio,dependent_return,window,n_obs,alpha_daily,alpha_annualized,r2,beta_mkt_rf,beta_smb,beta_hml,beta_rmw,beta_cma,beta_mom
2021-06-16,G-D,G-D zero-cost return,504,504,0.00019454337529582514,0.050241525974299206,0.7905836409956648,0.19866976765787192,-0.05926821891451919,-0.5498866304110722,0.15929694216827114,-0.31779353540425315,0.09263285632243037
2021-06-17,G-D,G-D zero-cost return,504,504,0.0001915529417554068,0.049450526031121544,0.7928307183198879,0.1989242018756212,-0.05906662099779573,-0.5552821056010733,0.1592575982505943,-0.31790603708067167,0.0890597715172418
2021-06-18,G-D,G-D zero-cost return,504,504,0.00020109711127810125,0.05197713288612649,0.7931789154244188,0.19887870016343842,-0.05922080830659976,-0.5561847010997963,0.15847362839091084,-0.3179953252928415,0.08842419363781147
2021-06-21,G-D,G-D zero-cost return,504,504,0.0001864099174805297,0.04809153162128066,0.7926869780515802,0.19870429574546064,-0.06054118214433943,-0.5590528803280493,0.1553000645360413,-0.3178024115290083,0.08516775637297323
2021-06-22,G-D,G-D zero-cost return,504,504,0.00019822532709664454,0.05121625523179607,0.7926794651993883,0.1989112748025131,-0.06072515812304746,-0.559532176758244,0.15557809520538798,-0.31629091316122515,0.0851552984520993
2021-06-23,G-D,G-D zero-cost return,504,504,0.00019617326114226483,0.050672897282286744,0.7927227934351337,0.19898237279143516,-0.060328509618205364,-0.5598667528116669,0.15460847580974804,-0.31586892156591523,0.08489592025230454
2021-06-24,G-D,G-D zero-cost return,504,504,0.00020170911268095344,0.05213935321653396,0.7923571814041868,0.19881931041518816,-0.06034793613304083,-0.5596595185273783,0.15369918911203917,-0.3141120156234093,0.0849593058188389
2021-06-25,G-D,G-D zero-cost return,504,504,0.00017809130384909978,0.045897127947620575,0.7930868094366341,0.19893735022419257,-0.05907957718899061,-0.559572652348478,0.15355130953569834,-0.3095751859884245,0.08682668268413737
2021-06-28,G-D,G-D zero-cost return,504,504,0.00018862776231510207,0.048677360567257466,0.7934814331880478,0.19934561987307228,-0.058982322947827064,-0.5617153210295716,0.15168140839042923,-0.30795886068678424,0.08542032684327075
2021-06-29,G-D,G-D zero-cost return,504,504,0.00019635097888738204,0.05071994335338825,0.7931612083032848,0.19947194699050547,-0.05911527818348752,-0.5626357727911657,0.1527559243252998,-0.3054860682108403,0.08530530217178088
2021-06-30,G-D,G-D zero-cost return,504,504,0.00019032748979117863,0.049126553012347474,0.7932602047050827,0.19937912252893614,-0.058760253718102846,-0.5630735894070917,0.15262981838923018,-0.306233140344128,0.08490027819142879
2021-07-01,G-D,G-D zero-cost return,504,504,0.00019356993633905587,0.04998397634824103,0.7934937627401829,0.1993663443628376,-0.05973002381608045,-0.5624458807749935,0.1530132059013908,-0.3069149328416043,0.08557227123304302
2021-07-02,G-D,G-D zero-cost return,504,504,0.00020854996807273936,0.05395432323077598,0.7940066939568313,0.1999673316162497,-0.06124427797930912,-0.5632915636265549,0.15261931748632254,-0.3064455684678557,0.0846611918733135
2021-07-06,G-D,G-D zero-cost return,504,504,0.00019834089691929331,0.05124686480494822,0.7954078009457037,0.20039511968927448,-0.06071189061837635,-0.5674323254682065,0.15433473670717707,-0.3054824637841078,0.08246663883939806
2021-07-07,G-D,G-D zero-cost return,504,504,0.00020429386929052355,0.05282475736137382,0.7955186757308575,0.20013523904957078,-0.06126549499729213,-0.5661670528086654,0.15368157305226993,-0.30700361530282766,0.0830480396949194
2021-07-08,G-D,G-D zero-cost return,504,504,0.00019801858806264353,0.051161500992945586,0.7955060344984222,0.20012411922645548,-0.06093939920703402,-0.5661029718456464,0.15509425552118322,-0.30709373222240643,0.08334939767529355
2021-07-09,G-D,G-D zero-cost return,504,504,0.00019287273083821419,0.049799550424920014,0.7957113221775645,0.2000493280654518,-0.060842808456994364,-0.566642053579188,0.1552080115777041,-0.3072490843502907,0.08292833352230218
2021-07-12,G-D,G-D zero-cost return,504,504,0.00019461075934293053,0.05025935657639935,0.795740870414382,0.20004920573426296,-0.06127625841171362,-0.5663248586446294,0.15468315791107495,-0.30783164366611104,0.08288902624993796
2021-07-13,G-D,G-D zero-cost return,504,504,0.00020556807523836585,0.05316280427871001,0.7952067572056807,0.20001935248506858,-0.06260996651273125,-0.5681145475342493,0.15711793115175013,-0.30685295543311897,0.08149453608849729
2021-07-14,G-D,G-D zero-cost return,504,504,0.00022052460632145617,0.05713886434299331,0.7953284779884928,0.2002017536691237,-0.06246125876546157,-0.5709842419760646,0.16340290178554737,-0.3029905401691676,0.0810476286882616
2021-07-15,G-D,G-D zero-cost return,504,504,0.00022395964661465735,0.058054148297749464,0.7956289898652381,0.20007568051564664,-0.0612166312834723,-0.571683330149455,0.16539538267284684,-0.3032953000853468,0.08126773502459793
2021-07-16,G-D,G-D zero-cost return,504,504,0.0002089791085338553,0.05406828380169015,0.7945188326577493,0.20058874167327884,-0.062100664358142786,-0.5681882206224265,0.16285875473358977,-0.2965200519210275,0.08419689561085973
2021-07-19,G-D,G-D zero-cost return,504,504,0.0002015225762085115,0.05208990623241405,0.7940320662271767,0.20131522329446289,-0.06367569644506794,-0.5659653464076583,0.1614622063644062,-0.29021619801268417,0.08585791757364229
2021-07-20,G-D,G-D zero-cost return,504,504,0.00018659297034015102,0.04813987147110499,0.7941727850393738,0.20128354601381307,-0.06411709725131334,-0.5668170054280636,0.16197622784503474,-0.2913615089438279,0.08516955728524568
2021-07-21,G-D,G-D zero-cost return,504,504,0.0001832889868814552,0.04726771062892343,0.7942240218320595,0.2011416291308698,-0.06366687056499234,-0.5656579573811131,0.16173704632143346,-0.2922271208421531,0.08597893644762071
2021-07-22,G-D,G-D zero-cost return,504,504,0.0001841580994553739,0.04749706237754481,0.7945976483875092,0.20115176775438492,-0.06447052674909529,-0.5662648563167186,0.16197391765582475,-0.29402624445057995,0.08532212386291699
2021-07-23,G-D,G-D zero-cost return,504,504,0.00017312961901109168,0.04459044268451118,0.7947996733054217,0.20103947184491458,-0.06507224717454842,-0.5665257093924828,0.1609551250407698,-0.29205120472571866,0.08519753498004648
2021-07-26,G-D,G-D zero-cost return,504,504,0.0001926894177892201,0.04975106551876873,0.7944764179910178,0.20079444045569989,-0.06651983126892311,-0.5631917328828163,0.16083929354858723,-0.2886372505231331,0.0878748571011187
2021-07-27,G-D,G-D zero-cost return,504,504,0.00018572884066647173,0.04791169514459104,0.7944973271978654,0.20107987170698516,-0.0658624486862737,-0.5636416628864928,0.15998281844051104,-0.28813939239517966,0.08794474508142978
2021-07-28,G-D,G-D zero-cost return,504,504,0.00019081790774758977,0.049256192963196055,0.7947759738135863,0.20111472261950067,-0.06593612515160742,-0.5646693636808059,0.1624797190820654,-0.2849143414716123,0.08809621068833869
2021-07-29,G-D,G-D zero-cost return,504,504,0.00017933079828895234,0.04622380926929304,0.7952580980829982,0.20136324348434428,-0.06756654896052859,-0.5645163671220196,0.16244613829802723,-0.28504338558194114,0.0882602178542365
2021-07-30,G-D,G-D zero-cost return,504,504,0.00017212402050550702,0.04432581137440561,0.7954778291561897,0.20171684400426262,-0.06755326437546333,-0.5652475527451499,0.16273741642929432,-0.2861335155301495,0.08775054570273833
2021-08-02,G-D,G-D zero-cost return,504,504,0.00017502957823945905,0.045090614515183036,0.7955373835315637,0.2015430349215208,-0.06787974606634266,-0.5654134079388585,0.16176142385905418,-0.2839844860252233,0.08848933302618196
2021-08-03,G-D,G-D zero-cost return,504,504,0.00017982649724817507,0.046354484201845736,0.7957449375402085,0.20118605873824474,-0.06776772537571855,-0.5658477842385771,0.16111583875661536,-0.28298920565857577,0.0882350801280826
2021-08-04,G-D,G-D zero-cost return,504,504,0.00019070763453617903,0.049227041307085884,0.7960392200750811,0.20027994994248008,-0.06784975648457083,-0.5654789244814789,0.16093640330439143,-0.283981023018912,0.08836284798590825
2021-08-05,G-D,G-D zero-cost return,504,504,0.000189872110039518,0.04900618955046854,0.795876942683627,0.2002939142216492,-0.06795131681667657,-0.5655844177547446,0.16144939668489056,-0.28387683795287955,0.0883595404288014
2021-08-06,G-D,G-D zero-cost return,504,504,0.00020357153595270406,0.0526331702837588,0.7959317301021053,0.19998420653974744,-0.06777015150685099,-0.5638488174509307,0.16340642720523593,-0.2854887068095645,0.08980991310963203
2021-08-09,G-D,G-D zero-cost return,504,504,0.00019529011825492875,0.05043913968602043,0.7955578317645359,0.20007597883829145,-0.06666927514535188,-0.5651921257782153,0.1653333316845452,-0.28350739205489073,0.08955372789170067
2021-08-10,G-D,G-D zero-cost return,504,504,0.0001918197867853482,0.04952108512385922,0.7962022824354611,0.2001155304718282,-0.06691901073432761,-0.5659355814530798,0.16396055056583006,-0.2847904055024231,0.08872343430598509
2021-08-11,G-D,G-D zero-cost return,504,504,0.0001957061696809001,0.050549257179682394,0.796336630026146,0.20001884943591722,-0.06676087319276115,-0.5656472719179306,0.16485537364161265,-0.2845533126441263,0.08908808612676215
2021-08-12,G-D,G-D zero-cost return,504,504,0.0001963755088514569,0.05072643717716763,0.796203753745753,0.19996035828327582,-0.06694803818314768,-0.5654853459278216,0.16456856086816166,-0.2844361644802044,0.08912918625382646
2021-08-13,G-D,G-D zero-cost return,504,504,0.0001977115145787259,0.05108017870661419,0.7962029093065315,0.20010981799990835,-0.06716862110158985,-0.5657950090295588,0.16520002879178305,-0.2844903327751489,0.08888901083211564
2021-08-16,G-D,G-D zero-cost return,504,504,0.00020499927425743006,0.05301188798650336,0.7965039211834273,0.20002920587047762,-0.06818002416752993,-0.5641930170713109,0.1635912187323759,-0.28708324429141757,0.08957859240195688
2021-08-17,G-D,G-D zero-cost return,504,504,0.000201786400099203,0.05215984120047401,0.7965586832658877,0.1999250071991463,-0.06817868290649187,-0.5640570697346027,0.16384383994612967,-0.28716211447392964,0.08981733865024624
2021-08-18,G-D,G-D zero-cost return,504,504,0.00019906101662271357,0.051437614152292976,0.7965689984307985,0.19988717468846157,-0.06820669333186226,-0.563989663091949,0.16368787171554106,-0.28683716521451685,0.08991800888575545
2021-08-19,G-D,G-D zero-cost return,504,504,0.00020094440847161538,0.051936660555784275,0.7968150438060599,0.19985785470285072,-0.06801839590612654,-0.5644657641953873,0.16566919448053063,-0.2880187689365496,0.08981609040492576
